product_id,product_name,category,subcategory,brand,gender,age_group,size,color,selling_season,supplier,cost_price,selling_price,profit_margin_percent,image_url,status,movement_type
P0751,Modano Kids T-Shirts Olive,Kids,Kids T-Shirts,Modano,Kids,Kids,8Y,Olive,Summer,Kandy Mills,795.7,1153.77,45,https://coolplanet.lk/images/products/P0751.jpg,Active,Fast Moving
P0752,King Street Kids T-Shirts Coral,Kids,Kids T-Shirts,King Street,Kids,Kids,14Y,Coral,Summer,Lanka Textiles,639.53,856.97,34,https://coolplanet.lk/images/products/P0752.jpg,Active,Normal
P0753,Miss Modano Belts Grey,Accessories,Belts,Miss Modano,Men,Adult,One Size,Grey,Summer,Colombo Garments,840.28,1218.41,45,https://coolplanet.lk/images/products/P0753.jpg,Active,Normal
P0754,Miss Modano T-Shirts Cream,Men,T-Shirts,Miss Modano,Men,Adult,M,Cream,All Season,Island Wear Ltd,2913.37,4311.79,48,https://coolplanet.lk/images/products/P0754.jpg,Active,Slow Moving
P0755,Libera Bags Grey,Accessories,Bags,Libera,Women,Adult,S,Grey,Winter,Colombo Garments,1917.48,2492.72,30,https://coolplanet.lk/images/products/P0755.jpg,Active,Trending
P0756,Emerald Caps Purple,Accessories,Caps,Emerald,Unisex,Adult,S,Purple,Festive,Fashion Hub PVT,240.3,331.61,38,https://coolplanet.lk/images/products/P0756.jpg,Active,Fast Moving
P0757,Modano Polo Shirts Beige,Men,Polo Shirts,Modano,Men,Adult,M,Beige,All Season,Colombo Garments,677.77,969.21,43,https://coolplanet.lk/images/products/P0757.jpg,Active,Slow Moving
P0758,Hustle Tops Teal,Women,Tops,Hustle,Women,Adult,S,Teal,All Season,Fashion Hub PVT,4323.85,6010.15,39,https://coolplanet.lk/images/products/P0758.jpg,Active,Fast Moving
P0759,Hustle Dresses Beige,Women,Dresses,Hustle,Women,Adult,S,Beige,All Season,Colombo Garments,2191.23,3045.81,39,https://coolplanet.lk/images/products/P0759.jpg,Active,Normal
P0760,Emerald Wallets Navy,Accessories,Wallets,Emerald,Unisex,Adult,S,Navy,Festive,Island Wear Ltd,857.79,1200.9,40,https://coolplanet.lk/images/products/P0760.jpg,Active,Normal
P0761,Modano Jackets White,Women,Jackets,Modano,Women,Adult,XL,White,Winter,Lanka Textiles,4082.51,6082.94,49,https://coolplanet.lk/images/products/P0761.jpg,Active,Normal
P0762,King Street Jackets Green,Men,Jackets,King Street,Men,Adult,XL,Green,All Season,Fashion Hub PVT,1498.23,1992.65,33,https://coolplanet.lk/images/products/P0762.jpg,Active,Normal
P0763,Hustle Girls Wear Khaki,Kids,Girls Wear,Hustle,Kids,Kids,10Y,Khaki,Back to School,Sunrise Fashion,717.97,954.9,33,https://coolplanet.lk/images/products/P0763.jpg,Active,Non Moving
P0764,Hustle Sandals Coral,Footwear,Sandals,Hustle,Kids,Kids,45,Coral,Winter,Colombo Garments,2624.24,3437.76,31,https://coolplanet.lk/images/products/P0764.jpg,Active,Normal
P0765,Emerald Trousers Coral,Men,Trousers,Emerald,Men,Adult,M,Coral,All Season,Kandy Mills,929.8,1283.13,38,https://coolplanet.lk/images/products/P0765.jpg,Active,Fast Moving
P0766,Miss Modano Skirts Cream,Women,Skirts,Miss Modano,Women,Adult,M,Cream,Summer,Island Wear Ltd,2585.51,3645.57,41,https://coolplanet.lk/images/products/P0766.jpg,Active,Non Moving
P0767,Hustle Dresses Cream,Women,Dresses,Hustle,Women,Adult,XXL,Cream,All Season,Lanka Textiles,4869.69,6379.3,31,https://coolplanet.lk/images/products/P0767.jpg,Active,Normal
P0768,Emerald Kids T-Shirts Red,Kids,Kids T-Shirts,Emerald,Kids,Kids,6Y,Red,Summer,Lanka Textiles,1463.41,2092.68,43,https://coolplanet.lk/images/products/P0768.jpg,Active,Trending
P0769,Modano Jackets Beige,Women,Jackets,Modano,Women,Adult,S,Beige,All Season,Lanka Textiles,530.82,753.76,42,https://coolplanet.lk/images/products/P0769.jpg,Active,Slow Moving
P0770,Miss Modano Wallets Black,Accessories,Wallets,Miss Modano,Unisex,Adult,S,Black,Festive,Sunrise Fashion,957.78,1369.62,43,https://coolplanet.lk/images/products/P0770.jpg,Active,Normal
P0771,King Street Kids Shorts Yellow,Kids,Kids Shorts,King Street,Kids,Kids,6Y,Yellow,Summer,Sunrise Fashion,1271.51,1729.26,36,https://coolplanet.lk/images/products/P0771.jpg,Active,Normal
P0772,Miss Modano Shoes Green,Footwear,Shoes,Miss Modano,Kids,Kids,38,Green,All Season,Island Wear Ltd,6153.21,9168.29,49,https://coolplanet.lk/images/products/P0772.jpg,Active,Normal
P0773,Modano Jeans Purple,Women,Jeans,Modano,Women,Adult,XXL,Purple,Summer,Fashion Hub PVT,1861.01,2754.3,48,https://coolplanet.lk/images/products/P0773.jpg,Active,Normal
P0774,Emerald Polo Shirts Purple,Men,Polo Shirts,Emerald,Men,Adult,L,Purple,All Season,Island Wear Ltd,2099.77,3002.67,43,https://coolplanet.lk/images/products/P0774.jpg,Active,Trending
P0775,Emerald T-Shirts Blue,Women,T-Shirts,Emerald,Women,Adult,XL,Blue,Summer,Sunrise Fashion,639.7,901.97,41,https://coolplanet.lk/images/products/P0775.jpg,Active,Normal
P0776,Hustle Trousers Beige,Men,Trousers,Hustle,Men,Adult,XXL,Beige,Summer,Lanka Textiles,2569.38,3391.58,32,https://coolplanet.lk/images/products/P0776.jpg,Active,Normal
P0777,Libera Wallets Blue,Accessories,Wallets,Libera,Women,Adult,S,Blue,Summer,Fashion Hub PVT,1990.45,2547.78,28,https://coolplanet.lk/images/products/P0777.jpg,Active,Non Moving
P0778,Miss Modano Jackets Pink,Men,Jackets,Miss Modano,Men,Adult,XXL,Pink,All Season,Blue Horizon Apparel,1217.89,1705.05,40,https://coolplanet.lk/images/products/P0778.jpg,Active,Normal
P0779,Emerald Kids Shorts Beige,Kids,Kids Shorts,Emerald,Kids,Kids,4Y,Beige,All Season,Island Wear Ltd,427.36,598.31,40,https://coolplanet.lk/images/products/P0779.jpg,Active,Normal
P0780,Miss Modano Skirts Cream,Women,Skirts,Miss Modano,Women,Adult,XS,Cream,Winter,Island Wear Ltd,1733.68,2513.84,45,https://coolplanet.lk/images/products/P0780.jpg,Active,Slow Moving
P0781,Hustle Sandals Maroon,Footwear,Sandals,Hustle,Women,Adult,45,Maroon,Winter,Sunrise Fashion,4518.04,6144.54,36,https://coolplanet.lk/images/products/P0781.jpg,Active,Trending
P0782,Hustle Dresses Blue,Women,Dresses,Hustle,Women,Adult,XXL,Blue,Summer,Fashion Hub PVT,3525.14,4899.94,39,https://coolplanet.lk/images/products/P0782.jpg,Active,Normal
P0783,Emerald Trousers Teal,Men,Trousers,Emerald,Men,Adult,M,Teal,All Season,Kandy Mills,1021.74,1399.78,37,https://coolplanet.lk/images/products/P0783.jpg,Active,Normal
P0784,Emerald T-Shirts Cream,Men,T-Shirts,Emerald,Men,Adult,XXL,Cream,All Season,Sunrise Fashion,2123.28,2972.59,40,https://coolplanet.lk/images/products/P0784.jpg,Active,Non Moving
P0785,Hustle Polo Shirts Green,Men,Polo Shirts,Hustle,Men,Adult,XXL,Green,Summer,Fashion Hub PVT,2540.54,3429.73,35,https://coolplanet.lk/images/products/P0785.jpg,Active,Normal
P0786,King Street Belts Brown,Accessories,Belts,King Street,Women,Adult,S,Brown,Festive,Colombo Garments,2406.76,3152.85,31,https://coolplanet.lk/images/products/P0786.jpg,Active,Slow Moving
P0787,Emerald Dresses Brown,Women,Dresses,Emerald,Women,Adult,M,Brown,All Season,Sunrise Fashion,3852.44,5200.8,35,https://coolplanet.lk/images/products/P0787.jpg,Active,Normal
P0788,Modano Shorts Purple,Men,Shorts,Modano,Men,Adult,L,Purple,Summer,Fashion Hub PVT,2844.44,4209.77,48,https://coolplanet.lk/images/products/P0788.jpg,Active,Normal
P0789,Emerald Caps Beige,Accessories,Caps,Emerald,Men,Adult,L,Beige,All Season,Kandy Mills,259.46,368.43,42,https://coolplanet.lk/images/products/P0789.jpg,Active,Trending
P0790,Emerald Shirts Blue,Men,Shirts,Emerald,Men,Adult,XL,Blue,All Season,Blue Horizon Apparel,1930.95,2664.71,38,https://coolplanet.lk/images/products/P0790.jpg,Active,Normal
P0791,Hustle Wallets Red,Accessories,Wallets,Hustle,Women,Adult,One Size,Red,All Season,Island Wear Ltd,845.47,1116.02,32,https://coolplanet.lk/images/products/P0791.jpg,Active,Normal
P0792,Modano T-Shirts Brown,Men,T-Shirts,Modano,Men,Adult,M,Brown,Summer,Colombo Garments,839.57,1183.79,41,https://coolplanet.lk/images/products/P0792.jpg,Active,Normal
P0793,Libera Boys Wear Brown,Kids,Boys Wear,Libera,Kids,Kids,10Y,Brown,Back to School,Sunrise Fashion,2588.26,3442.39,33,https://coolplanet.lk/images/products/P0793.jpg,Active,Non Moving
P0794,Modano Shoes Blue,Footwear,Shoes,Modano,Kids,Kids,41,Blue,Back to School,Fashion Hub PVT,5597.87,8396.8,50,https://coolplanet.lk/images/products/P0794.jpg,Active,Slow Moving
P0795,Miss Modano Kids Shorts Khaki,Kids,Kids Shorts,Miss Modano,Kids,Kids,2Y,Khaki,Summer,Kandy Mills,321.21,465.76,45,https://coolplanet.lk/images/products/P0795.jpg,Active,Normal
P0796,Emerald Shoes White,Footwear,Shoes,Emerald,Men,Adult,43,White,All Season,Colombo Garments,1998.62,2838.04,42,https://coolplanet.lk/images/products/P0796.jpg,Active,Normal
P0797,Hustle Sandals Green,Footwear,Sandals,Hustle,Kids,Kids,36,Green,Summer,Sunrise Fashion,8774.43,11757.73,34,https://coolplanet.lk/images/products/P0797.jpg,Active,Normal
P0798,Hustle Shorts Yellow,Men,Shorts,Hustle,Men,Adult,XL,Yellow,Summer,Sunrise Fashion,4420.59,5967.8,35,https://coolplanet.lk/images/products/P0798.jpg,Active,Normal
P0799,Miss Modano Shoes Blue,Footwear,Shoes,Miss Modano,Kids,Kids,36,Blue,All Season,Colombo Garments,4552.27,6509.74,43,https://coolplanet.lk/images/products/P0799.jpg,Active,Fast Moving
P0800,Miss Modano Belts Blue,Accessories,Belts,Miss Modano,Men,Adult,S,Blue,All Season,Sunrise Fashion,473.31,667.37,41,https://coolplanet.lk/images/products/P0800.jpg,Active,Normal
P0801,Hustle Trousers Charcoal,Men,Trousers,Hustle,Men,Adult,M,Charcoal,Summer,Colombo Garments,4748.9,6316.04,33,https://coolplanet.lk/images/products/P0801.jpg,Active,Slow Moving
P0802,Emerald Polo Shirts Purple,Men,Polo Shirts,Emerald,Men,Adult,L,Purple,Summer,Island Wear Ltd,3074.5,4273.55,39,https://coolplanet.lk/images/products/P0802.jpg,Active,Normal
P0803,Modano Shoes Navy,Footwear,Shoes,Modano,Kids,Kids,40,Navy,Summer,Sunrise Fashion,1925.83,2850.23,48,https://coolplanet.lk/images/products/P0803.jpg,Active,Trending
P0804,Modano T-Shirts Teal,Women,T-Shirts,Modano,Women,Adult,XS,Teal,All Season,Island Wear Ltd,1047.61,1560.94,49,https://coolplanet.lk/images/products/P0804.jpg,Active,Trending
P0805,Hustle Jackets Olive,Men,Jackets,Hustle,Men,Adult,L,Olive,All Season,Lanka Textiles,4833.44,6331.81,31,https://coolplanet.lk/images/products/P0805.jpg,Active,Non Moving
P0806,Libera Bags White,Accessories,Bags,Libera,Women,Adult,One Size,White,All Season,Colombo Garments,2241.18,2958.36,32,https://coolplanet.lk/images/products/P0806.jpg,Active,Normal
P0807,Modano Sneakers Khaki,Footwear,Sneakers,Modano,Kids,Kids,41,Khaki,Winter,Island Wear Ltd,5675.72,8229.79,45,https://coolplanet.lk/images/products/P0807.jpg,Active,Normal
P0808,Modano Jackets Black,Men,Jackets,Modano,Men,Adult,XXL,Black,Winter,Island Wear Ltd,1547.01,2289.58,48,https://coolplanet.lk/images/products/P0808.jpg,Active,Normal
P0809,Emerald Skirts Black,Women,Skirts,Emerald,Women,Adult,XS,Black,Winter,Island Wear Ltd,4762.03,6476.36,36,https://coolplanet.lk/images/products/P0809.jpg,Active,Normal
P0810,King Street T-Shirts Blue,Men,T-Shirts,King Street,Men,Adult,M,Blue,All Season,Blue Horizon Apparel,2706.44,3653.69,35,https://coolplanet.lk/images/products/P0810.jpg,Active,Normal
P0811,Modano Jeans Red,Women,Jeans,Modano,Women,Adult,M,Red,Festive,Colombo Garments,1640.29,2394.83,46,https://coolplanet.lk/images/products/P0811.jpg,Active,Normal
P0812,Emerald Tops Black,Women,Tops,Emerald,Women,Adult,XXL,Black,Summer,Lanka Textiles,2445.67,3326.11,36,https://coolplanet.lk/images/products/P0812.jpg,Active,Normal
P0813,Miss Modano Jackets Beige,Women,Jackets,Miss Modano,Women,Adult,XL,Beige,Winter,Kandy Mills,2407.59,3539.16,47,https://coolplanet.lk/images/products/P0813.jpg,Active,Trending
P0814,Miss Modano Shoes Maroon,Footwear,Shoes,Miss Modano,Kids,Kids,45,Maroon,All Season,Fashion Hub PVT,5645.79,8073.48,43,https://coolplanet.lk/images/products/P0814.jpg,Active,Slow Moving
P0815,Hustle T-Shirts Coral,Women,T-Shirts,Hustle,Women,Adult,L,Coral,Summer,Lanka Textiles,550.64,759.89,38,https://coolplanet.lk/images/products/P0815.jpg,Active,Normal
P0816,Miss Modano Boys Wear Beige,Kids,Boys Wear,Miss Modano,Kids,Kids,2Y,Beige,Back to School,Kandy Mills,1586.89,2269.25,43,https://coolplanet.lk/images/products/P0816.jpg,Active,Slow Moving
P0817,Hustle Sneakers Yellow,Footwear,Sneakers,Hustle,Unisex,Adult,41,Yellow,Back to School,Lanka Textiles,7369.08,10021.95,36,https://coolplanet.lk/images/products/P0817.jpg,Active,Normal
P0818,Emerald Polo Shirts Red,Men,Polo Shirts,Emerald,Men,Adult,XXL,Red,Summer,Colombo Garments,3916.83,5561.9,42,https://coolplanet.lk/images/products/P0818.jpg,Active,Fast Moving
P0819,Modano Girls Wear Cream,Kids,Girls Wear,Modano,Kids,Kids,12Y,Cream,Back to School,Sunrise Fashion,1376.71,1996.23,45,https://coolplanet.lk/images/products/P0819.jpg,Active,Trending
P0820,King Street Caps Orange,Accessories,Caps,King Street,Men,Adult,M,Orange,Winter,Island Wear Ltd,1020.24,1397.73,37,https://coolplanet.lk/images/products/P0820.jpg,Active,Normal
P0821,Modano Trousers Red,Men,Trousers,Modano,Men,Adult,M,Red,Winter,Kandy Mills,3421.18,4858.07,42,https://coolplanet.lk/images/products/P0821.jpg,Active,Normal
P0822,Miss Modano Sneakers Green,Footwear,Sneakers,Miss Modano,Men,Adult,37,Green,All Season,Blue Horizon Apparel,5881.3,8469.07,44,https://coolplanet.lk/images/products/P0822.jpg,Active,Normal
P0823,Hustle Bags Teal,Accessories,Bags,Hustle,Women,Adult,S,Teal,All Season,Sunrise Fashion,3433.18,4737.79,38,https://coolplanet.lk/images/products/P0823.jpg,Active,Fast Moving
P0824,Modano Shoes Purple,Footwear,Shoes,Modano,Kids,Kids,39,Purple,Winter,Sunrise Fashion,5747.99,8392.07,46,https://coolplanet.lk/images/products/P0824.jpg,Active,Trending
P0825,King Street Kids Shorts Yellow,Kids,Kids Shorts,King Street,Kids,Kids,10Y,Yellow,Summer,Island Wear Ltd,1762.03,2396.36,36,https://coolplanet.lk/images/products/P0825.jpg,Active,Normal
P0826,Hustle Sneakers Grey,Footwear,Sneakers,Hustle,Unisex,Adult,37,Grey,All Season,Lanka Textiles,1806.71,2402.93,33,https://coolplanet.lk/images/products/P0826.jpg,Active,Normal
P0827,King Street Shoes Green,Footwear,Shoes,King Street,Kids,Kids,42,Green,Summer,Fashion Hub PVT,895.68,1218.13,36,https://coolplanet.lk/images/products/P0827.jpg,Active,Normal
P0828,King Street Jeans Orange,Women,Jeans,King Street,Women,Adult,S,Orange,Summer,Colombo Garments,3427.63,4490.19,31,https://coolplanet.lk/images/products/P0828.jpg,Active,Trending
P0829,King Street Sandals Pink,Footwear,Sandals,King Street,Women,Adult,43,Pink,Winter,Lanka Textiles,2008.77,2792.19,39,https://coolplanet.lk/images/products/P0829.jpg,Active,Trending
P0830,Hustle Sneakers Charcoal,Footwear,Sneakers,Hustle,Men,Adult,44,Charcoal,Back to School,Kandy Mills,1822.6,2533.41,39,https://coolplanet.lk/images/products/P0830.jpg,Active,Normal
P0831,Emerald Sandals Purple,Footwear,Sandals,Emerald,Kids,Kids,41,Purple,All Season,Kandy Mills,6479.04,8941.08,38,https://coolplanet.lk/images/products/P0831.jpg,Active,Normal
P0832,Modano Shoes Olive,Footwear,Shoes,Modano,Women,Adult,40,Olive,Back to School,Kandy Mills,5737.86,8319.9,45,https://coolplanet.lk/images/products/P0832.jpg,Active,Trending
P0833,Modano Jeans Orange,Women,Jeans,Modano,Women,Adult,L,Orange,All Season,Lanka Textiles,3590.85,5278.55,47,https://coolplanet.lk/images/products/P0833.jpg,Active,Normal
P0834,Hustle Sandals Green,Footwear,Sandals,Hustle,Men,Adult,45,Green,Festive,Sunrise Fashion,1283.83,1784.53,39,https://coolplanet.lk/images/products/P0834.jpg,Active,Slow Moving
P0835,King Street Kids Shorts Pink,Kids,Kids Shorts,King Street,Kids,Kids,4Y,Pink,Summer,Colombo Garments,2143.34,2893.51,35,https://coolplanet.lk/images/products/P0835.jpg,Active,Normal
P0836,Hustle Sneakers Green,Footwear,Sneakers,Hustle,Men,Adult,42,Green,Winter,Fashion Hub PVT,2154.86,3016.81,40,https://coolplanet.lk/images/products/P0836.jpg,Active,Fast Moving
P0837,Modano Shirts Khaki,Men,Shirts,Modano,Men,Adult,XL,Khaki,Summer,Sunrise Fashion,1151.64,1646.84,43,https://coolplanet.lk/images/products/P0837.jpg,Active,Normal
P0838,Libera Jeans Charcoal,Women,Jeans,Libera,Women,Adult,XXL,Charcoal,Winter,Kandy Mills,4265.53,5587.85,31,https://coolplanet.lk/images/products/P0838.jpg,Active,Normal
P0839,Modano Jackets Brown,Women,Jackets,Modano,Women,Adult,L,Brown,All Season,Fashion Hub PVT,525.92,773.1,47,https://coolplanet.lk/images/products/P0839.jpg,Active,Fast Moving
P0840,Miss Modano Sneakers Black,Footwear,Sneakers,Miss Modano,Women,Adult,45,Black,Summer,Fashion Hub PVT,6208.74,8692.24,40,https://coolplanet.lk/images/products/P0840.jpg,Active,Normal
P0841,Emerald Kids Shorts Coral,Kids,Kids Shorts,Emerald,Kids,Kids,6Y,Coral,Summer,Kandy Mills,1893.25,2612.68,38,https://coolplanet.lk/images/products/P0841.jpg,Active,Normal
P0842,Miss Modano Shoes Navy,Footwear,Shoes,Miss Modano,Kids,Kids,45,Navy,Summer,Sunrise Fashion,6740.5,10043.34,49,https://coolplanet.lk/images/products/P0842.jpg,Active,Trending
P0843,Modano Bags Charcoal,Accessories,Bags,Modano,Men,Adult,One Size,Charcoal,Summer,Fashion Hub PVT,2821.12,4062.41,44,https://coolplanet.lk/images/products/P0843.jpg,Active,Fast Moving
P0844,Emerald Boys Wear White,Kids,Boys Wear,Emerald,Kids,Kids,2Y,White,Back to School,Blue Horizon Apparel,1114.62,1527.03,37,https://coolplanet.lk/images/products/P0844.jpg,Active,Trending
P0845,Libera Girls Wear White,Kids,Girls Wear,Libera,Kids,Kids,10Y,White,Back to School,Island Wear Ltd,1939.2,2443.39,26,https://coolplanet.lk/images/products/P0845.jpg,Active,Trending
P0846,Modano T-Shirts Red,Women,T-Shirts,Modano,Women,Adult,XS,Red,Summer,Colombo Garments,660.58,931.42,41,https://coolplanet.lk/images/products/P0846.jpg,Active,Slow Moving
P0847,Hustle Belts Orange,Accessories,Belts,Hustle,Unisex,Adult,L,Orange,All Season,Island Wear Ltd,1077.95,1498.35,39,https://coolplanet.lk/images/products/P0847.jpg,Active,Normal
P0848,Miss Modano T-Shirts Green,Women,T-Shirts,Miss Modano,Women,Adult,XS,Green,All Season,Sunrise Fashion,4840.81,6970.76,44,https://coolplanet.lk/images/products/P0848.jpg,Active,Normal
P0849,Hustle Girls Wear Green,Kids,Girls Wear,Hustle,Kids,Kids,14Y,Green,Back to School,Blue Horizon Apparel,1141.1,1574.72,38,https://coolplanet.lk/images/products/P0849.jpg,Active,Trending
P0850,Modano Kids Shorts Yellow,Kids,Kids Shorts,Modano,Kids,Kids,6Y,Yellow,All Season,Colombo Garments,1952.79,2812.02,44,https://coolplanet.lk/images/products/P0850.jpg,Active,Normal
P0851,Libera Trousers Purple,Men,Trousers,Libera,Men,Adult,XS,Purple,All Season,Lanka Textiles,3898.8,4951.47,27,https://coolplanet.lk/images/products/P0851.jpg,Active,Normal
P0852,Hustle Polo Shirts Teal,Men,Polo Shirts,Hustle,Men,Adult,XS,Teal,Festive,Kandy Mills,1294.35,1773.26,37,https://coolplanet.lk/images/products/P0852.jpg,Active,Non Moving
P0853,Miss Modano Sneakers Olive,Footwear,Sneakers,Miss Modano,Unisex,Adult,40,Olive,All Season,Colombo Garments,4652.77,6746.51,45,https://coolplanet.lk/images/products/P0853.jpg,Active,Normal
P0854,Modano Kids T-Shirts Orange,Kids,Kids T-Shirts,Modano,Kids,Kids,4Y,Orange,All Season,Colombo Garments,1786.92,2591.04,45,https://coolplanet.lk/images/products/P0854.jpg,Active,Normal
P0855,Miss Modano T-Shirts Maroon,Women,T-Shirts,Miss Modano,Women,Adult,XXL,Maroon,Summer,Kandy Mills,1760.19,2622.68,49,https://coolplanet.lk/images/products/P0855.jpg,Active,Fast Moving
P0856,Modano Shoes Navy,Footwear,Shoes,Modano,Men,Adult,37,Navy,All Season,Sunrise Fashion,1263.92,1820.04,44,https://coolplanet.lk/images/products/P0856.jpg,Active,Slow Moving
P0857,Miss Modano Shoes Olive,Footwear,Shoes,Miss Modano,Unisex,Adult,44,Olive,Winter,Blue Horizon Apparel,3795.3,5579.09,47,https://coolplanet.lk/images/products/P0857.jpg,Active,Trending
P0858,Libera Trousers Grey,Men,Trousers,Libera,Men,Adult,XXL,Grey,Back to School,Blue Horizon Apparel,4130.2,5493.17,33,https://coolplanet.lk/images/products/P0858.jpg,Active,Normal
P0859,Emerald Tops Blue,Women,Tops,Emerald,Women,Adult,S,Blue,Summer,Island Wear Ltd,4621.14,6700.65,45,https://coolplanet.lk/images/products/P0859.jpg,Active,Normal
P0860,King Street Caps Grey,Accessories,Caps,King Street,Unisex,Adult,One Size,Grey,All Season,Lanka Textiles,1947.49,2570.69,32,https://coolplanet.lk/images/products/P0860.jpg,Active,Trending
P0861,King Street Girls Wear Khaki,Kids,Girls Wear,King Street,Kids,Kids,2Y,Khaki,Back to School,Kandy Mills,2363.23,3166.73,34,https://coolplanet.lk/images/products/P0861.jpg,Active,Normal
P0862,Emerald Kids T-Shirts Orange,Kids,Kids T-Shirts,Emerald,Kids,Kids,6Y,Orange,Summer,Fashion Hub PVT,1151.34,1646.41,43,https://coolplanet.lk/images/products/P0862.jpg,Active,Trending
P0863,Emerald Jeans Maroon,Men,Jeans,Emerald,Men,Adult,L,Maroon,All Season,Lanka Textiles,3757.86,5185.85,38,https://coolplanet.lk/images/products/P0863.jpg,Active,Trending
P0864,King Street Jeans Teal,Women,Jeans,King Street,Women,Adult,XS,Teal,Back to School,Island Wear Ltd,3635.01,4834.56,33,https://coolplanet.lk/images/products/P0864.jpg,Active,Trending
P0865,Emerald T-Shirts Red,Women,T-Shirts,Emerald,Women,Adult,XS,Red,Summer,Sunrise Fashion,2243.41,3185.64,42,https://coolplanet.lk/images/products/P0865.jpg,Active,Slow Moving
P0866,Miss Modano Kids Shorts Red,Kids,Kids Shorts,Miss Modano,Kids,Kids,10Y,Red,All Season,Sunrise Fashion,2042.16,2879.44,41,https://coolplanet.lk/images/products/P0866.jpg,Active,Trending
P0867,Libera Sandals Red,Footwear,Sandals,Libera,Unisex,Adult,36,Red,All Season,Fashion Hub PVT,3753.05,4916.5,31,https://coolplanet.lk/images/products/P0867.jpg,Active,Normal
P0868,Miss Modano Sandals Maroon,Footwear,Sandals,Miss Modano,Unisex,Adult,40,Maroon,Summer,Colombo Garments,6320.62,9417.72,49,https://coolplanet.lk/images/products/P0868.jpg,Active,Normal
P0869,Libera Polo Shirts Brown,Men,Polo Shirts,Libera,Men,Adult,S,Brown,Winter,Island Wear Ltd,2497.08,3246.21,30,https://coolplanet.lk/images/products/P0869.jpg,Active,Normal
P0870,Libera Sneakers Beige,Footwear,Sneakers,Libera,Women,Adult,45,Beige,Winter,Fashion Hub PVT,2244.99,2806.24,25,https://coolplanet.lk/images/products/P0870.jpg,Active,Trending
P0871,Modano Belts Black,Accessories,Belts,Modano,Women,Adult,One Size,Black,Festive,Blue Horizon Apparel,1391.77,2087.66,50,https://coolplanet.lk/images/products/P0871.jpg,Active,Slow Moving
P0872,Emerald Polo Shirts Olive,Men,Polo Shirts,Emerald,Men,Adult,L,Olive,Winter,Lanka Textiles,1747.9,2534.45,45,https://coolplanet.lk/images/products/P0872.jpg,Active,Non Moving
P0873,Emerald Shoes White,Footwear,Shoes,Emerald,Kids,Kids,36,White,All Season,Colombo Garments,6555.57,9243.35,41,https://coolplanet.lk/images/products/P0873.jpg,Active,Slow Moving
P0874,Libera Kids Shorts Brown,Kids,Kids Shorts,Libera,Kids,Kids,6Y,Brown,All Season,Fashion Hub PVT,1017.81,1343.51,32,https://coolplanet.lk/images/products/P0874.jpg,Active,Normal
P0875,Modano Shoes Orange,Footwear,Shoes,Modano,Kids,Kids,41,Orange,Winter,Blue Horizon Apparel,5250.17,7560.24,44,https://coolplanet.lk/images/products/P0875.jpg,Active,Non Moving
P0876,Emerald Trousers Red,Men,Trousers,Emerald,Men,Adult,XXL,Red,Winter,Sunrise Fashion,718.0,1033.92,44,https://coolplanet.lk/images/products/P0876.jpg,Active,Normal
P0877,Modano Dresses Teal,Women,Dresses,Modano,Women,Adult,M,Teal,Winter,Colombo Garments,4717.52,6934.76,47,https://coolplanet.lk/images/products/P0877.jpg,Active,Normal
P0878,Libera Trousers Teal,Men,Trousers,Libera,Men,Adult,M,Teal,Summer,Island Wear Ltd,3849.42,4888.76,27,https://coolplanet.lk/images/products/P0878.jpg,Active,Fast Moving
P0879,Hustle Bags Charcoal,Accessories,Bags,Hustle,Men,Adult,S,Charcoal,All Season,Fashion Hub PVT,3686.36,4792.27,30,https://coolplanet.lk/images/products/P0879.jpg,Active,Normal
P0880,Miss Modano Sandals Blue,Footwear,Sandals,Miss Modano,Unisex,Adult,44,Blue,All Season,Island Wear Ltd,6542.33,9617.22,47,https://coolplanet.lk/images/products/P0880.jpg,Active,Normal
P0881,Modano Jeans Coral,Men,Jeans,Modano,Men,Adult,XL,Coral,Summer,Blue Horizon Apparel,3288.57,4834.2,47,https://coolplanet.lk/images/products/P0881.jpg,Active,Slow Moving
P0882,Hustle T-Shirts Blue,Women,T-Shirts,Hustle,Women,Adult,XL,Blue,Summer,Sunrise Fashion,1839.57,2538.61,38,https://coolplanet.lk/images/products/P0882.jpg,Active,Trending
P0883,Libera Caps Grey,Accessories,Caps,Libera,Men,Adult,S,Grey,Summer,Lanka Textiles,235.83,306.58,30,https://coolplanet.lk/images/products/P0883.jpg,Active,Normal
P0884,Hustle Jackets Green,Women,Jackets,Hustle,Women,Adult,XL,Green,All Season,Fashion Hub PVT,2048.66,2745.2,34,https://coolplanet.lk/images/products/P0884.jpg,Active,Normal
P0885,Hustle Jackets Blue,Women,Jackets,Hustle,Women,Adult,XS,Blue,Winter,Sunrise Fashion,3979.08,5252.39,32,https://coolplanet.lk/images/products/P0885.jpg,Active,Non Moving
P0886,Hustle Belts Grey,Accessories,Belts,Hustle,Women,Adult,S,Grey,Summer,Kandy Mills,3103.29,4096.34,32,https://coolplanet.lk/images/products/P0886.jpg,Active,Non Moving
P0887,Libera Sandals Green,Footwear,Sandals,Libera,Kids,Kids,37,Green,Summer,Kandy Mills,4667.73,6161.41,32,https://coolplanet.lk/images/products/P0887.jpg,Active,Normal
